id,skill,group,conceptType,reuse,priority,aliases
ESCO-CR-1234,seguimiento de google workspace,finanzas,skill/competence,cross-sector,3,seguimiento de google workspace; google workspace; google workspace ofimática certificada; seguimiento de ofimática certificada; ofimática certificada
ESCO-CR-1235,seguimiento de control de acceso,construccion_mantenimiento,skill/competence,transversal,3,seguimiento de control de acceso; control de acceso; control de acceso electrónica; seguimiento de electrónica; electrónica
ESCO-CR-1236,seguimiento de cableado,construccion_mantenimiento,skill/competence,sector-specific,4,seguimiento de cableado; cableado; cableado fibra óptica; seguimiento de fibra óptica; fibra óptica
ESCO-CR-1237,seguimiento de gas refrigerante,transversal,knowledge,cross-sector,3,seguimiento de gas refrigerante; gas refrigerante; gas refrigerante refrigeración; seguimiento de refrigeración; refrigeración
ESCO-CR-1238,seguimiento de metalmecánica,construccion_mantenimiento,skill/competence,transversal,3,seguimiento de metalmecánica; metalmecánica; metalmecánica soldadura certificada y metalmecánica; seguimiento de soldadura certificada y metalmecánica; soldadura certificada y metalmecánica
ESCO-CR-1239,seguimiento de instalacion electrica,construccion_mantenimiento,skill/competence,sector-specific,5,seguimiento de instalacion electrica; instalacion electrica; instalacion electrica electricidad residencial; seguimiento de electricidad residencial; electricidad residencial
ESCO-CR-1240,seguimiento de automotriz,transversal,skill/competence,cross-sector,3,seguimiento de automotriz; automotriz; automotriz mecánica automotriz; seguimiento de mecánica automotriz; mecánica automotriz
ESCO-CR-1241,seguimiento de mecanica de motos,transversal,knowledge,transversal,3,seguimiento de mecanica de motos; mecanica de motos; mecanica de motos mecánica de motocicletas y movilidad liviana; seguimiento de mecánica de motocicletas y movilidad liviana; mecánica de motocicletas y movilidad liviana
ESCO-CR-1242,seguimiento de retroexcavadora,logistica,skill/competence,sector-specific,4,seguimiento de retroexcavadora; retroexcavadora; retroexcavadora operación de maquinaria pesada y equipos especiales; seguimiento de operación de maquinaria pesada y equipos especiales; operación de maquinaria pesada y equipos especiales
ESCO-CR-1243,seguimiento de estiba,logistica,skill/competence,cross-sector,3,seguimiento de estiba; estiba; estiba montacargas; seguimiento de montacargas; montacargas
ESCO-CR-1244,seguimiento de manipulación de alimentos,turismo_alimentos,skill/competence,transversal,3,seguimiento de manipulación de alimentos; manipulación de alimentos; manipulación de alimentos inocuidad alimentaria; seguimiento de inocuidad alimentaria; inocuidad alimentaria
ESCO-CR-1245,seguimiento de control analitico,salud_ciencias,knowledge,sector-specific,4,seguimiento de control analitico; control analitico; control analitico técnico de laboratorio; seguimiento de técnico de laboratorio; técnico de laboratorio
ESCO-CR-1246,seguimiento de acompanamiento,salud_ciencias,skill/competence,cross-sector,5,seguimiento de acompanamiento; acompanamiento; acompanamiento asistencia al paciente; seguimiento de asistencia al paciente; asistencia al paciente
ESCO-CR-1247,seguimiento de unas,ventas_servicio,skill/competence,transversal,3,seguimiento de unas; unas; unas cosmetología; seguimiento de cosmetología; cosmetología
ESCO-CR-1248,seguimiento de cocina técnica,turismo_alimentos,skill/competence,sector-specific,4,seguimiento de cocina técnica; cocina técnica; cocina técnica cocina técnica
ESCO-CR-1249,seguimiento de bartender,turismo_alimentos,knowledge,cross-sector,3,seguimiento de bartender; bartender; bartender barismo; seguimiento de barismo; barismo
ESCO-CR-1250,seguimiento de repostería,turismo_alimentos,skill/competence,transversal,3,seguimiento de repostería; repostería; repostería panadería; seguimiento de panadería; panadería
ESCO-CR-1251,seguimiento de prevencion de riesgos,calidad_seguridad,skill/competence,sector-specific,4,seguimiento de prevencion de riesgos; prevencion de riesgos; prevencion de riesgos seguridad privada certificada; seguimiento de seguridad privada certificada; seguridad privada certificada
ESCO-CR-1252,seguimiento de customer service,digital_basico,skill/competence,cross-sector,3,seguimiento de customer service; customer service; customer service inglés para bpo; seguimiento de inglés para bpo; inglés para bpo
ESCO-CR-1253,seguimiento de ventas digitales,ventas_servicio,knowledge,transversal,5,seguimiento de ventas digitales; ventas digitales; ventas digitales e-commerce; seguimiento de e-commerce; e-commerce
ESCO-CR-1254,seguimiento de zoom,comunicacion,skill/competence,sector-specific,4,seguimiento de zoom; zoom; zoom asistencia virtual; seguimiento de asistencia virtual; asistencia virtual
ESCO-CR-1255,comunicación aplicada a cfia,proyectos,skill/competence,cross-sector,3,comunicación aplicada a cfia; cfia; cfia ingeniería civil; comunicación aplicada a ingeniería civil; ingeniería civil
ESCO-CR-1256,comunicación aplicada a procesos,digital_avanzado,skill/competence,transversal,3,comunicación aplicada a procesos; procesos; procesos ingeniería industrial; comunicación aplicada a ingeniería industrial; ingeniería industrial
ESCO-CR-1257,comunicación aplicada a python,transversal,knowledge,sector-specific,4,comunicación aplicada a python; python; python ingeniería en sistemas; comunicación aplicada a ingeniería en sistemas; ingeniería en sistemas
ESCO-CR-1258,comunicación aplicada a mecanica,transversal,skill/competence,cross-sector,3,comunicación aplicada a mecanica; mecanica; mecanica ingeniería electromecánica; comunicación aplicada a ingeniería electromecánica; ingeniería electromecánica
ESCO-CR-1259,comunicación aplicada a arquitectura,transversal,skill/competence,transversal,3,comunicación aplicada a arquitectura; arquitectura; arquitectura arquitectura
ESCO-CR-1260,comunicación aplicada a gestión de proyectos,transversal,skill/competence,sector-specific,5,comunicación aplicada a gestión de proyectos; gestión de proyectos; gestión de proyectos gestión de proyectos
ESCO-CR-1261,comunicación aplicada a liderazgo,transversal,knowledge,cross-sector,3,comunicación aplicada a liderazgo; liderazgo; liderazgo gerencia; comunicación aplicada a gerencia; gerencia
ESCO-CR-1262,comunicación aplicada a cierre,idiomas,skill/competence,transversal,3,comunicación aplicada a cierre; cierre; cierre ventas; comunicación aplicada a ventas; ventas
ESCO-CR-1263,comunicación aplicada a servicio al cliente,transversal,skill/competence,sector-specific,4,comunicación aplicada a servicio al cliente; servicio al cliente; servicio al cliente servicio al cliente
ESCO-CR-1264,comunicación aplicada a dependiente,transversal,skill/competence,cross-sector,3,comunicación aplicada a dependiente; dependiente; dependiente retail; comunicación aplicada a retail; retail
ESCO-CR-1265,comunicación aplicada a contenido,digital_basico,knowledge,transversal,3,comunicación aplicada a contenido; contenido; contenido marketing; comunicación aplicada a marketing; marketing
ESCO-CR-1266,comunicación aplicada a adobe,transversal,skill/competence,sector-specific,4,comunicación aplicada a adobe; adobe; adobe diseño gráfico; comunicación aplicada a diseño gráfico; diseño gráfico
ESCO-CR-1267,comunicación aplicada a administrativo,transversal,skill/competence,cross-sector,5,comunicación aplicada a administrativo; administrativo; administrativo administración; comunicación aplicada a administración; administración
ESCO-CR-1268,comunicación aplicada a tributación,transversal,skill/competence,transversal,3,comunicación aplicada a tributación; tributación; tributación contabilidad; comunicación aplicada a contabilidad; contabilidad
ESCO-CR-1269,comunicación aplicada a asesor patrimonial,digital_basico,knowledge,sector-specific,4,comunicación aplicada a asesor patrimonial; asesor patrimonial; asesor patrimonial banca; comunicación aplicada a banca; banca
ESCO-CR-1270,comunicación aplicada a licitacion,digital_basico,skill/competence,cross-sector,3,comunicación aplicada a licitacion; licitacion; licitacion compras; comunicación aplicada a compras; compras
ESCO-CR-1271,comunicación aplicada a almacén,calidad_seguridad,skill/competence,transversal,3,comunicación aplicada a almacén; almacén; almacén logística; comunicación aplicada a logística; logística
ESCO-CR-1272,comunicación aplicada a mensajería,calidad_seguridad,skill/competence,sector-specific,4,comunicación aplicada a mensajería; mensajería; mensajería transporte; comunicación aplicada a transporte; transporte
ESCO-CR-1273,comunicación aplicada a planta,calidad_seguridad,knowledge,cross-sector,3,comunicación aplicada a planta; planta; planta manufactura; comunicación aplicada a manufactura; manufactura
ESCO-CR-1274,comunicación aplicada a salud ocupacional,transversal,skill/competence,transversal,5,comunicación aplicada a salud ocupacional; salud ocupacional; salud ocupacional calidad; comunicación aplicada a calidad; calidad
ESCO-CR-1275,comunicación aplicada a herramientas,calidad_seguridad,skill/competence,sector-specific,4,comunicación aplicada a herramientas; herramientas; herramientas mantenimiento; comunicación aplicada a mantenimiento; mantenimiento
ESCO-CR-1276,comunicación aplicada a obra gris,construccion_mantenimiento,skill/competence,cross-sector,3,comunicación aplicada a obra gris; obra gris; obra gris construcción operativa; comunicación aplicada a construcción operativa; construcción operativa
ESCO-CR-1277,comunicación aplicada a hotelería,calidad_seguridad,knowledge,transversal,3,comunicación aplicada a hotelería; hotelería; hotelería turismo; comunicación aplicada a turismo; turismo
ESCO-CR-1278,comunicación aplicada a alimentos,calidad_seguridad,skill/competence,sector-specific,4,comunicación aplicada a alimentos; alimentos; alimentos gastronomía; comunicación aplicada a gastronomía; gastronomía
ESCO-CR-1279,comunicación aplicada a médico,transversal,skill/competence,cross-sector,3,comunicación aplicada a médico; médico; médico salud; comunicación aplicada a salud; salud
ESCO-CR-1280,comunicación aplicada a clean room,transversal,skill/competence,transversal,3,comunicación aplicada a clean room; clean room; clean room dispositivos médicos; comunicación aplicada a dispositivos médicos; dispositivos médicos
ESCO-CR-1281,comunicación aplicada a cosmetica,digital_basico,knowledge,sector-specific,5,comunicación aplicada a cosmetica; cosmetica; cosmetica farmacia; comunicación aplicada a farmacia; farmacia
