id,nombre,macrofamilia_id,macrofamilia,especializacion,nivel,modalidad_referencia,zona_referencia,keywords
MF-CR-1250,"Emprendimiento, microempresa y gestión comercial · Emprendimiento enfoque 25 · Gerencial / estratégico",emprendimiento,"Emprendimiento, microempresa y gestión comercial",Emprendimiento enfoque 25,Gerencial / estratégico,Campo,Heredia,"emprendimiento Emprendimiento, microempresa y gestión comercial Emprendimiento enfoque 25 emprendimiento emprendedor microempresa negocio propio ventas digitales modelo de negocio plan de negocio ecommerce e commerce"
MF-CR-1251,"Soporte técnico, help desk y certificaciones CompTIA · help desk · Entrada / auxiliar",soporte_helpdesk_cert,"Soporte técnico, help desk y certificaciones CompTIA",help desk,Entrada / auxiliar,Virtual,San José,"soporte_helpdesk_cert Soporte técnico, help desk y certificaciones CompTIA help desk help desk mesa de ayuda soporte tecnico soporte técnico ticket tickets compTIA comptia a+ a+ hardware"
MF-CR-1252,"Soporte técnico, help desk y certificaciones CompTIA · mesa de ayuda · Asistente",soporte_helpdesk_cert,"Soporte técnico, help desk y certificaciones CompTIA",mesa de ayuda,Asistente,Híbrido,Cartago,"soporte_helpdesk_cert Soporte técnico, help desk y certificaciones CompTIA mesa de ayuda help desk mesa de ayuda soporte tecnico soporte técnico ticket tickets compTIA comptia a+ a+ hardware"
MF-CR-1253,"Soporte técnico, help desk y certificaciones CompTIA · soporte tecnico · Técnico",soporte_helpdesk_cert,"Soporte técnico, help desk y certificaciones CompTIA",soporte tecnico,Técnico,Campo,Limón,"soporte_helpdesk_cert Soporte técnico, help desk y certificaciones CompTIA soporte tecnico help desk mesa de ayuda soporte tecnico soporte técnico ticket tickets compTIA comptia a+ a+ hardware"
MF-CR-1254,"Soporte técnico, help desk y certificaciones CompTIA · soporte técnico · Técnico certificado",soporte_helpdesk_cert,"Soporte técnico, help desk y certificaciones CompTIA",soporte técnico,Técnico certificado,Mixto,Guanacaste,"soporte_helpdesk_cert Soporte técnico, help desk y certificaciones CompTIA soporte técnico help desk mesa de ayuda soporte tecnico soporte técnico ticket tickets compTIA comptia a+ a+ hardware"
MF-CR-1255,"Soporte técnico, help desk y certificaciones CompTIA · ticket · Operativo especializado",soporte_helpdesk_cert,"Soporte técnico, help desk y certificaciones CompTIA",ticket,Operativo especializado,Presencial,Zona Sur,"soporte_helpdesk_cert Soporte técnico, help desk y certificaciones CompTIA ticket help desk mesa de ayuda soporte tecnico soporte técnico ticket tickets compTIA comptia a+ a+ hardware"
MF-CR-1256,"Soporte técnico, help desk y certificaciones CompTIA · tickets · Analista junior",soporte_helpdesk_cert,"Soporte técnico, help desk y certificaciones CompTIA",tickets,Analista junior,Virtual,San José,"soporte_helpdesk_cert Soporte técnico, help desk y certificaciones CompTIA tickets help desk mesa de ayuda soporte tecnico soporte técnico ticket tickets compTIA comptia a+ a+ hardware"
MF-CR-1257,"Soporte técnico, help desk y certificaciones CompTIA · compTIA · Analista",soporte_helpdesk_cert,"Soporte técnico, help desk y certificaciones CompTIA",compTIA,Analista,Híbrido,Cartago,"soporte_helpdesk_cert Soporte técnico, help desk y certificaciones CompTIA compTIA help desk mesa de ayuda soporte tecnico soporte técnico ticket tickets compTIA comptia a+ a+ hardware"
MF-CR-1258,"Soporte técnico, help desk y certificaciones CompTIA · comptia a+ · Analista senior",soporte_helpdesk_cert,"Soporte técnico, help desk y certificaciones CompTIA",comptia a+,Analista senior,Campo,Limón,"soporte_helpdesk_cert Soporte técnico, help desk y certificaciones CompTIA comptia a+ help desk mesa de ayuda soporte tecnico soporte técnico ticket tickets compTIA comptia a+ a+ hardware"
MF-CR-1259,"Soporte técnico, help desk y certificaciones CompTIA · hardware · Especialista",soporte_helpdesk_cert,"Soporte técnico, help desk y certificaciones CompTIA",hardware,Especialista,Mixto,Guanacaste,"soporte_helpdesk_cert Soporte técnico, help desk y certificaciones CompTIA hardware help desk mesa de ayuda soporte tecnico soporte técnico ticket tickets compTIA comptia a+ a+ hardware"
MF-CR-1260,"Soporte técnico, help desk y certificaciones CompTIA · software · Coordinador",soporte_helpdesk_cert,"Soporte técnico, help desk y certificaciones CompTIA",software,Coordinador,Presencial,Zona Sur,"soporte_helpdesk_cert Soporte técnico, help desk y certificaciones CompTIA software help desk mesa de ayuda soporte tecnico soporte técnico ticket tickets compTIA comptia a+ a+ hardware"
MF-CR-1261,"Soporte técnico, help desk y certificaciones CompTIA · mantenimiento de computadoras · Supervisor",soporte_helpdesk_cert,"Soporte técnico, help desk y certificaciones CompTIA",mantenimiento de computadoras,Supervisor,Virtual,San José,"soporte_helpdesk_cert Soporte técnico, help desk y certificaciones CompTIA mantenimiento de computadoras help desk mesa de ayuda soporte tecnico soporte técnico ticket tickets compTIA comptia a+ a+ hardware"
MF-CR-1262,"Soporte técnico, help desk y certificaciones CompTIA · troubleshooting · Jefatura",soporte_helpdesk_cert,"Soporte técnico, help desk y certificaciones CompTIA",troubleshooting,Jefatura,Híbrido,Cartago,"soporte_helpdesk_cert Soporte técnico, help desk y certificaciones CompTIA troubleshooting help desk mesa de ayuda soporte tecnico soporte técnico ticket tickets compTIA comptia a+ a+ hardware"
MF-CR-1263,"Soporte técnico, help desk y certificaciones CompTIA · Soporte · Consultor",soporte_helpdesk_cert,"Soporte técnico, help desk y certificaciones CompTIA",Soporte,Consultor,Campo,Limón,"soporte_helpdesk_cert Soporte técnico, help desk y certificaciones CompTIA Soporte help desk mesa de ayuda soporte tecnico soporte técnico ticket tickets compTIA comptia a+ a+ hardware"
MF-CR-1264,"Soporte técnico, help desk y certificaciones CompTIA · técnico · Gestor",soporte_helpdesk_cert,"Soporte técnico, help desk y certificaciones CompTIA",técnico,Gestor,Mixto,Guanacaste,"soporte_helpdesk_cert Soporte técnico, help desk y certificaciones CompTIA técnico help desk mesa de ayuda soporte tecnico soporte técnico ticket tickets compTIA comptia a+ a+ hardware"
MF-CR-1265,"Soporte técnico, help desk y certificaciones CompTIA · certificaciones · Instructor / formador",soporte_helpdesk_cert,"Soporte técnico, help desk y certificaciones CompTIA",certificaciones,Instructor / formador,Presencial,Zona Sur,"soporte_helpdesk_cert Soporte técnico, help desk y certificaciones CompTIA certificaciones help desk mesa de ayuda soporte tecnico soporte técnico ticket tickets compTIA comptia a+ a+ hardware"
MF-CR-1266,"Soporte técnico, help desk y certificaciones CompTIA · Soporte técnico enfoque 16 · Control de calidad",soporte_helpdesk_cert,"Soporte técnico, help desk y certificaciones CompTIA",Soporte técnico enfoque 16,Control de calidad,Virtual,San José,"soporte_helpdesk_cert Soporte técnico, help desk y certificaciones CompTIA Soporte técnico enfoque 16 help desk mesa de ayuda soporte tecnico soporte técnico ticket tickets compTIA comptia a+ a+ hardware"
MF-CR-1267,"Soporte técnico, help desk y certificaciones CompTIA · Soporte técnico enfoque 17 · Datos y reportes",soporte_helpdesk_cert,"Soporte técnico, help desk y certificaciones CompTIA",Soporte técnico enfoque 17,Datos y reportes,Híbrido,Cartago,"soporte_helpdesk_cert Soporte técnico, help desk y certificaciones CompTIA Soporte técnico enfoque 17 help desk mesa de ayuda soporte tecnico soporte técnico ticket tickets compTIA comptia a+ a+ hardware"
MF-CR-1268,"Soporte técnico, help desk y certificaciones CompTIA · Soporte técnico enfoque 18 · Herramientas digitales",soporte_helpdesk_cert,"Soporte técnico, help desk y certificaciones CompTIA",Soporte técnico enfoque 18,Herramientas digitales,Campo,Limón,"soporte_helpdesk_cert Soporte técnico, help desk y certificaciones CompTIA Soporte técnico enfoque 18 help desk mesa de ayuda soporte tecnico soporte técnico ticket tickets compTIA comptia a+ a+ hardware"
MF-CR-1269,"Soporte técnico, help desk y certificaciones CompTIA · Soporte técnico enfoque 19 · Proyectos",soporte_helpdesk_cert,"Soporte técnico, help desk y certificaciones CompTIA",Soporte técnico enfoque 19,Proyectos,Mixto,Guanacaste,"soporte_helpdesk_cert Soporte técnico, help desk y certificaciones CompTIA Soporte técnico enfoque 19 help desk mesa de ayuda soporte tecnico soporte técnico ticket tickets compTIA comptia a+ a+ hardware"
MF-CR-1270,"Soporte técnico, help desk y certificaciones CompTIA · Soporte técnico enfoque 20 · Campo / operación local",soporte_helpdesk_cert,"Soporte técnico, help desk y certificaciones CompTIA",Soporte técnico enfoque 20,Campo / operación local,Presencial,Zona Sur,"soporte_helpdesk_cert Soporte técnico, help desk y certificaciones CompTIA Soporte técnico enfoque 20 help desk mesa de ayuda soporte tecnico soporte técnico ticket tickets compTIA comptia a+ a+ hardware"
MF-CR-1271,"Soporte técnico, help desk y certificaciones CompTIA · Soporte técnico enfoque 21 · Servicio al usuario",soporte_helpdesk_cert,"Soporte técnico, help desk y certificaciones CompTIA",Soporte técnico enfoque 21,Servicio al usuario,Virtual,San José,"soporte_helpdesk_cert Soporte técnico, help desk y certificaciones CompTIA Soporte técnico enfoque 21 help desk mesa de ayuda soporte tecnico soporte técnico ticket tickets compTIA comptia a+ a+ hardware"
MF-CR-1272,"Soporte técnico, help desk y certificaciones CompTIA · Soporte técnico enfoque 22 · Gestión comercial",soporte_helpdesk_cert,"Soporte técnico, help desk y certificaciones CompTIA",Soporte técnico enfoque 22,Gestión comercial,Híbrido,Cartago,"soporte_helpdesk_cert Soporte técnico, help desk y certificaciones CompTIA Soporte técnico enfoque 22 help desk mesa de ayuda soporte tecnico soporte técnico ticket tickets compTIA comptia a+ a+ hardware"
MF-CR-1273,"Soporte técnico, help desk y certificaciones CompTIA · Soporte técnico enfoque 23 · Cumplimiento / normativa",soporte_helpdesk_cert,"Soporte técnico, help desk y certificaciones CompTIA",Soporte técnico enfoque 23,Cumplimiento / normativa,Campo,Limón,"soporte_helpdesk_cert Soporte técnico, help desk y certificaciones CompTIA Soporte técnico enfoque 23 help desk mesa de ayuda soporte tecnico soporte técnico ticket tickets compTIA comptia a+ a+ hardware"
